IdTicket;DateTicket;Agent;Duree_Traitement_Sec;Resolu;Note_Satisfaction_Client;CoutFacturation;Canal;Motif;Traite;Reprise_Appel;Conforme;NPS;Motif_Reclamation
TCK20727;15/08/2023;AG007;372;Non;4;23,13;Email;Déménagement;Oui;Non;Non;;Non Renseigné
TCK20728;11/02/2023;AG005;450;Non;5;;Réseaux Sociaux;Panne compteur;Oui;Non;Oui;4;Non Renseigné
TCK20729;25/07/2023;AG004;276;Oui;3;35,16;Email;Résiliation;Oui;Oui;Oui;8;Non Renseigné
TCK20730;06/10/2023;AG007;288;Non;;50,3;Chat;Résiliation;Non;Oui;Oui;6;Non Renseigné
TCK20731;01/03/2023;AG002;240;Oui;5;24,47;Chat;Déménagement;Oui;Non;Oui;;Non Renseigné
TCK20732;01/09/2023;AG004;180;Non;4;54,46;Téléphone;Réclamation;Non;Oui;Non;0;Non Renseigné
TCK20733;01/01/2023;AG002;468;Oui;;52,26;Téléphone;Relevé compteur;Non;Non;Oui;7;Non Renseigné
TCK20734;16/05/2023;AG006;480;Oui;4,5;54,17;Téléphone;Déménagement;Non;Non;Oui;1;Non Renseigné
TCK20735;27/02/2023;AG006;300;Oui;2;34,79;Téléphone;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK20736;26/05/2023;AG005;390;Oui;4,5;;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK20737;08/04/2023;AG002;180;Non;;21;Réseaux Sociaux;Réclamation;Oui;Non;Non;3;Non Renseigné
TCK20738;22/06/2023;AG001;378;Non;4,5;;Réseaux Sociaux;Panne compteur;Oui;Non;Oui;5;Non Renseigné
TCK20739;16/06/2023;AG003;240;Oui;4;46,22;Chat;Déménagement;Oui;Non;Oui;;Non Renseigné
TCK20740;06/07/2023;AG007;126;Non;4;27,8;Email;Réclamation;Non;Non;Oui;;Non Renseigné
TCK20741;21/09/2023;AG002;222;Oui;;24,21;Téléphone;Relevé compteur;Non;Oui;Oui;;Non Renseigné
TCK20742;09/09/2023;AG002;330;Non;3;22,6;Email;Demande d'information;Oui;Non;Oui;;Non Renseigné
TCK20743;29/11/2023;AG002;192;Non;4,5;32,71;Chat;Panne compteur;Oui;Non;Oui;6;Non Renseigné
TCK20744;11/08/2023;AG001;288;Oui;5;29,55;Chat;Déménagement;Non;Non;Oui;8;Non Renseigné
TCK20745;29/06/2023;AG005;264;Non;;14;Téléphone;Relevé compteur;Oui;Non;Non;;Non Renseigné
TCK20746;04/12/2023;AG005;288;Oui;4,5;;Chat;Réclamation;Oui;Non;Oui;;Non Renseigné
TCK20747;26/02/2023;AG007;180;Oui;;39,97;Email;Déménagement;Oui;Non;Oui;9;Non Renseigné
TCK20748;12/05/2023;AG005;96;Non;;12,7;Chat;Changement d'offre;Non;Oui;Non;10;Non Renseigné
TCK20749;09/03/2023;AG005;66;Oui;;35,83;Email;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK20750;22/02/2023;AG003;144;Non;;15,19;Email;Résiliation;Non;Non;Non;9;Non Renseigné
TCK20751;18/08/2023;AG003;270;Non;4,5;16,18;Email;Souscription contrat;Non;Oui;Oui;;Non Renseigné
TCK20752;03/01/2023;AG002;294;Oui;3,5;19,82;Email;Facturation;Oui;Oui;Non;3;Non Renseigné
TCK20753;24/07/2023;AG008;180;Oui;4,5;22,57;Chat;Résiliation;Non;Oui;Oui;;Non Renseigné
TCK20754;01/08/2023;AG003;228;Oui;2;26,38;Téléphone;Réclamation;Non;Non;Oui;8;Non Renseigné
TCK20755;28/10/2023;AG007;330;Oui;4,5;20,49;Réseaux Sociaux;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK20756;11/08/2023;AG001;228;Non;4,5;43,57;Téléphone;Demande d'information;Oui;Non;Non Renseigné;5;Non Renseigné
TCK20757;08/07/2023;AG002;270;Non;4,5;36,16;Email;Réclamation;Oui;Non;Oui;4;Non Renseigné
TCK20758;17/05/2023;AG006;330;Oui;;16,36;Téléphone;Relevé compteur;Non;Non;Oui;5;Non Renseigné
TCK20759;11/03/2023;AG001;336;Non;4;29,93;Chat;Panne compteur;Non;Non;Oui;5;Délai de traitement
TCK20760;17/04/2023;AG001;210;Oui;1,5;23,16;Email;Résiliation;Non;Oui;Non Renseigné;;Non Renseigné
TCK20761;09/04/2023;AG006;192;Oui;2,5;37,81;Email;Panne compteur;Oui;Oui;Oui;3;Non Renseigné
TCK20762;05/01/2023;AG004;336;Oui;4,5;16,32;Email;Facturation;Oui;Non;Oui;;Non Renseigné
TCK20763;06/05/2023;AG002;258;Oui;4,5;58,68;Chat;Relevé compteur;Oui;Oui;Oui;3;Non Renseigné
TCK20764;18/07/2023;AG007;348;Oui;2,5;26,95;Email;Litige paiement;Oui;Non;Oui;9;Non Renseigné
TCK20765;29/09/2023;AG004;192;Oui;2,5;;Chat;Résiliation;Non;Non;Oui;;Non Renseigné
TCK20766;29/07/2023;AG007;384;Oui;;38,32;Email;Déménagement;Oui;Non;Non Renseigné;5;Non Renseigné
TCK20767;07/02/2023;AG003;132;Oui;3,5;33,59;Téléphone;Panne compteur;Oui;Non;Oui;;Non Renseigné
TCK20768;03/03/2023;AG003;462;Non;5;14,39;Chat;Déménagement;Oui;Non;Non;8;Non Renseigné
TCK20769;01/07/2023;AG007;264;Oui;5;43,41;Chat;Panne compteur;Oui;Oui;Oui;;Non Renseigné
TCK20770;12/05/2023;AG003;318;Non;4,5;31,86;Téléphone;Panne compteur;Oui;Non;Oui;;Non Renseigné
TCK20771;01/03/2023;AG003;192;Non;4;30,18;Email;Demande d'information;Oui;Non;Oui;0;Non Renseigné
TCK20772;28/08/2023;AG008;270;Non;4,5;16,33;Téléphone;Facturation;Non;Non;Oui;9;Non Renseigné
TCK20773;27/01/2023;AG008;150;Oui;;33,83;Téléphone;Panne compteur;Non;Non;Oui;5;Non Renseigné
TCK20774;18/04/2023;AG006;186;Oui;5;34,04;Chat;Demande d'information;Oui;Non;Oui;5;Non Renseigné
TCK20775;01/08/2023;AG003;360;Non;2;59,6;Réseaux Sociaux;Souscription contrat;Oui;Non;Non Renseigné;;Non Renseigné
TCK20776;01/04/2023;AG005;366;Non;2,5;30,74;Chat;Réclamation;Oui;Non;Non;;Non Renseigné
TCK20777;31/10/2023;AG008;324;Oui;1,5;48,39;Réseaux Sociaux;Résiliation;Non;Non;Oui;;Non Renseigné
TCK20778;02/12/2023;AG003;222;Non;4,5;52,29;Téléphone;Litige paiement;Oui;Non;Oui;3;Non Renseigné
TCK20779;07/11/2023;AG004;132;Oui;4,5;27,31;Téléphone;Déménagement;Non;Non;Oui;6;Délai de traitement
TCK20780;08/06/2023;AG002;408;Non;;39,31;Téléphone;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK20781;31/01/2023;AG001;372;Oui;;27,86;Email;Demande d'information;Oui;Non;Oui;;Non Renseigné
TCK20782;10/01/2023;AG002;72;Non;4;14,19;Téléphone;Panne compteur;Non;Non;Oui;5;Non Renseigné
TCK20783;08/08/2023;AG004;366;Non;4,5;59,64;Réseaux Sociaux;Réclamation;Oui;Oui;Oui;6;Non Renseigné
TCK20784;14/11/2023;AG005;228;Oui;2,5;42,51;Téléphone;Demande d'information;Oui;Non;Oui;;Facturation incorrecte
TCK20785;29/11/2023;AG006;348;Oui;3;26,45;Téléphone;Réclamation;Oui;Oui;Non Renseigné;;Non Renseigné
TCK20786;23/03/2023;AG003;114;Oui;;27,15;Téléphone;Souscription contrat;Non;Non;Oui;5;Non Renseigné
TCK20787;14/12/2023;AG006;198;Non;4;30,54;Email;Facturation;Oui;Oui;Oui;2;Non Renseigné
TCK20788;18/02/2023;AG007;282;Non;1;57,18;Réseaux Sociaux;Réclamation;Non;Non;Oui;;Non Renseigné
TCK20789;28/06/2023;AG001;468;Non;4;12,09;Réseaux Sociaux;Déménagement;Non;Non;Oui;10;Non Renseigné
TCK20790;15/05/2023;AG006;558;Oui;4;56,01;Chat;Réclamation;Non;Non;Oui;10;Non Renseigné
TCK20791;07/06/2023;AG002;282;Oui;2,5;;Téléphone;Litige paiement;Non;Non;Oui;;Non Renseigné
TCK20792;25/07/2023;AG003;282;Non;;52,68;Téléphone;Facturation;Oui;Non;Oui;8;Non Renseigné
TCK20793;26/07/2023;AG004;204;Non;5;22,1;Téléphone;Réclamation;Non;Non;Oui;;Non Renseigné
TCK20794;23/10/2023;AG003;294;Oui;4,5;42,86;Réseaux Sociaux;Changement d'offre;Non;Non;Oui;9;Facturation incorrecte
TCK20795;12/07/2023;AG008;282;Oui;4;31,95;Téléphone;Relevé compteur;Oui;Non;Oui;2;Délai de traitement
TCK20796;23/09/2023;AG006;216;Oui;;44,49;Téléphone;Changement d'offre;Oui;Non;Oui;6;Non Renseigné
TCK20797;07/05/2023;AG005;264;Non;2,5;34,09;Téléphone;Facturation;Non;Non;Non;7;Non Renseigné
TCK20798;18/05/2023;AG002;240;Oui;2,5;13,22;Téléphone;Panne compteur;Non;Non;Oui;5;Non Renseigné
TCK20799;01/09/2023;AG007;228;Oui;;38,71;Email;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK20800;15/05/2023;AG008;282;Oui;1;50,86;Téléphone;Souscription contrat;Non;Non;Non;;Non Renseigné
TCK20801;28/05/2023;AG003;528;Oui;5;53,05;Téléphone;Souscription contrat;Non;Non;Oui;;Non Renseigné
TCK20802;27/07/2023;AG007;192;Oui;;;Email;Déménagement;Non;Oui;Non;;Non Renseigné
TCK20803;25/09/2023;AG008;456;Oui;4;38,28;Email;Réclamation;Oui;Non;Oui;;Non Renseigné
TCK20804;30/03/2023;AG001;126;Non;2,5;55,85;Téléphone;Litige paiement;Oui;Non;Oui;;Non Renseigné
TCK20805;22/09/2023;AG004;414;Non;5;16,7;Chat;Déménagement;Oui;Oui;Non;;Non Renseigné
TCK20806;29/01/2023;AG005;240;Oui;2,5;28,68;Réseaux Sociaux;Déménagement;Non;Non;Oui;9;Non Renseigné
TCK20807;08/03/2023;AG004;198;Oui;;;Email;Déménagement;Non;Non;Oui;;Non Renseigné
TCK20808;18/05/2023;AG007;312;Oui;3,5;32,15;Email;Souscription contrat;Non;Oui;Oui;;Non Renseigné
TCK20809;13/06/2023;AG004;120;Non;3;11,71;Email;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK20810;22/09/2023;AG004;378;Oui;5;44,49;Téléphone;Déménagement;Oui;Non;Oui;3;Non Renseigné
TCK20811;09/04/2023;AG003;210;Non;5;46,24;Réseaux Sociaux;Panne compteur;Non;Oui;Oui;9;Non Renseigné
TCK20812;26/02/2023;AG004;156;Non;;14,98;Email;Panne compteur;Oui;Non;Oui;9;Non Renseigné
TCK20813;15/01/2023;AG001;390;Oui;;23,62;Téléphone;Changement d'offre;Oui;Non;Oui;8;Non Renseigné
TCK20814;20/08/2023;AG004;240;Oui;3,5;17;Chat;Facturation;Non;Non;Oui;7;Non Renseigné
TCK20815;27/01/2023;AG007;270;Oui;2,5;26,1;Réseaux Sociaux;Changement d'offre;Non;Non;Oui;;Délai de traitement
TCK20816;02/07/2023;AG008;186;Non;2,5;57,17;Chat;Changement d'offre;Non;Non;Oui;7;Non Renseigné
TCK20817;29/10/2023;AG001;288;Non;5;28,25;Téléphone;Réclamation;Oui;Non;Oui;;Non Renseigné
TCK20818;23/02/2023;AG003;276;Non;;47,77;Téléphone;Changement d'offre;Non;Oui;Oui;;Non Renseigné
TCK20819;23/03/2023;AG005;276;Non;4;40,34;Réseaux Sociaux;Résiliation;Non;Oui;Oui;;Délai de traitement
TCK20820;02/02/2023;AG002;426;Non;4;41,44;Réseaux Sociaux;Changement d'offre;Oui;Non;Oui;9;Non Renseigné
TCK20821;02/06/2023;AG005;414;Oui;;37,69;Téléphone;Changement d'offre;Oui;Non;Oui;;Non Renseigné
TCK20822;21/09/2023;AG001;318;Non;3;20,78;Téléphone;Souscription contrat;Non;Non;Oui;0;Non Renseigné
TCK20823;04/06/2023;AG002;306;Oui;;14,19;Chat;Facturation;Non;Non;Oui;7;Délai de traitement
TCK20824;06/01/2023;AG004;510;Oui;2,5;51,46;Réseaux Sociaux;Résiliation;Oui;Oui;Oui;;Non Renseigné
TCK20825;19/05/2023;AG002;24;Oui;5;32,19;Téléphone;Changement d'offre;Non;Oui;Oui;;Non Renseigné
TCK20826;20/01/2023;AG003;378;Oui;;11,91;Téléphone;Relevé compteur;Non;Non;Oui;6;Non Renseigné
TCK20827;08/08/2023;AG008;546;Oui;3,5;;Email;Litige paiement;Oui;Non;Oui;;Non Renseigné
TCK20828;03/09/2023;AG001;390;Non;5;17,88;Réseaux Sociaux;Réclamation;Oui;Non;Oui;8;Non Renseigné
TCK20829;25/06/2023;AG005;312;Non;;39,72;Réseaux Sociaux;Résiliation;Oui;Non;Non Renseigné;10;Non Renseigné
TCK20830;15/09/2023;AG005;144;Non;0,5;16,17;Réseaux Sociaux;Souscription contrat;Non;Non;Non;;Non Renseigné
TCK20831;28/03/2023;AG008;306;Non;;59;Email;Réclamation;Oui;Non;Oui;5;Non Renseigné
TCK20832;13/08/2023;AG006;120;Oui;4,5;18,57;Téléphone;Litige paiement;Oui;Non;Oui;8;Non Renseigné
TCK20833;19/06/2023;AG008;210;Oui;2,5;43,38;Téléphone;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK20834;18/02/2023;AG007;444;Oui;4;14,4;Email;Déménagement;Oui;Non;Oui;;Non Renseigné
TCK20835;02/11/2023;AG001;402;Oui;1;;Téléphone;Changement d'offre;Non;Non;Non Renseigné;;Non Renseigné
TCK20836;22/03/2023;AG007;246;Non;3,5;25,67;Réseaux Sociaux;Facturation;Non;Non;Oui;10;Non Renseigné
TCK20837;29/04/2023;AG003;366;Non;;33,12;Chat;Réclamation;Oui;Non;Oui;9;Non Renseigné
TCK20838;23/09/2023;AG008;378;Oui;2;56,46;Réseaux Sociaux;Panne compteur;Non;Non;Oui;8;Non Renseigné
TCK20839;23/10/2023;AG005;240;Non;2,5;25,17;Email;Changement d'offre;Non;Non;Oui;9;Non Renseigné
TCK20840;15/10/2023;AG003;306;Oui;2,5;56,54;Email;Facturation;Non;Non;Non;;Non Renseigné
TCK20841;09/02/2023;AG003;318;Oui;;22,29;Téléphone;Panne compteur;Oui;Non;Oui;;Non Renseigné
TCK20842;30/12/2023;AG006;96;Oui;3,5;51,2;Téléphone;Réclamation;Oui;Non;Oui;7;Facturation incorrecte
TCK20843;11/05/2023;AG001;330;Oui;2;10,27;Téléphone;Facturation;Oui;Non;Oui;5;Non Renseigné
TCK20844;29/11/2023;AG002;66;Non;;26,13;Réseaux Sociaux;Relevé compteur;Non;Non;Oui;5;Non Renseigné
TCK20845;17/05/2023;AG001;354;Oui;;42,25;Téléphone;Résiliation;Non;Non;Non;;Non Renseigné
TCK20846;05/06/2023;AG002;306;Oui;4,5;52,66;Téléphone;Litige paiement;Oui;Non;Oui;9;Comportement agent
TCK20847;15/11/2023;AG007;384;Oui;4,5;23,23;Téléphone;Réclamation;Oui;Non;Oui;;Non Renseigné
TCK20848;25/10/2023;AG004;30;Oui;;;Réseaux Sociaux;Demande d'information;Non;Non;Oui;5;Non Renseigné
TCK20849;23/06/2023;AG008;390;Oui;;10,58;Email;Panne compteur;Non;Non;Oui;8;Non Renseigné
TCK20850;13/12/2023;AG006;480;Oui;3,5;;Téléphone;Demande d'information;Non;Non;Non;9;Non Renseigné
TCK20851;12/07/2023;AG008;342;Non;4,5;39,6;Chat;Panne compteur;Non;Non;Oui;9;Non Renseigné
TCK20852;03/06/2023;AG001;324;Oui;;13,34;Réseaux Sociaux;Résiliation;Non;Non;Oui;2;Non Renseigné
TCK20853;30/09/2023;AG001;444;Non;4;15,82;Chat;Réclamation;Oui;Oui;Oui;;Non Renseigné
TCK20854;15/07/2023;AG006;102;Oui;4;13,98;Téléphone;Réclamation;Oui;Non;Oui;6;Non Renseigné
TCK20855;17/06/2023;AG007;342;Oui;3;31,48;Chat;Panne compteur;Oui;Non;Non;;Non Renseigné
TCK20856;07/04/2023;AG007;60;Oui;4,5;;Téléphone;Réclamation;Non;Non;Oui;;Non Renseigné
TCK20857;22/06/2023;AG002;336;Non;3,5;46,02;Réseaux Sociaux;Panne compteur;Oui;Non;Non;7;Non Renseigné
TCK20858;09/05/2023;AG008;120;Oui;1;47,74;Chat;Facturation;Non;Non;Oui;7;Non Renseigné
TCK20859;04/11/2023;AG008;396;Oui;2,5;42,43;Réseaux Sociaux;Litige paiement;Oui;Non;Oui;10;Non Renseigné
TCK20860;17/09/2023;AG008;354;Oui;5;10,57;Email;Panne compteur;Non;Non;Non Renseigné;8;Non Renseigné
TCK20861;02/09/2023;AG008;492;Oui;4,5;44,83;Chat;Demande d'information;Non;Non;Non;4;Délai de traitement
TCK20862;29/04/2023;AG003;330;Non;4;50,9;Téléphone;Demande d'information;Non;Non;Oui;5;Non Renseigné
TCK20863;16/07/2023;AG003;252;Non;;39,38;Téléphone;Litige paiement;Oui;Non;Oui;5;Non Renseigné
TCK20864;13/10/2023;AG006;186;Oui;;27,02;Chat;Relevé compteur;Oui;Non;Oui;10;Non Renseigné
TCK20865;24/03/2023;AG004;198;Non;5;33,83;Téléphone;Litige paiement;Non;Non;Oui;7;Non Renseigné
TCK20866;21/03/2023;AG006;282;Oui;;18,27;Téléphone;Souscription contrat;Oui;Non;Non;8;Non Renseigné
TCK20867;09/11/2023;AG008;66;Oui;1;58,89;Téléphone;Panne compteur;Oui;Oui;Oui;9;Non Renseigné
TCK20868;16/02/2023;AG008;276;Oui;5;46,25;Chat;Réclamation;Oui;Non;Non Renseigné;;Non Renseigné
TCK20869;26/06/2023;AG001;366;Non;2,5;31,8;Email;Demande d'information;Oui;Non;Oui;10;Non Renseigné
TCK20870;14/04/2023;AG006;114;Non;;25,06;Email;Changement d'offre;Oui;Non;Oui;8;Non Renseigné
TCK20871;27/03/2023;AG005;396;Non;;38,91;Téléphone;Panne compteur;Oui;Non;Oui;5;Non Renseigné
TCK20872;31/05/2023;AG005;564;Non;3,5;24,33;Réseaux Sociaux;Réclamation;Oui;Non;Oui;;Facturation incorrecte
TCK20873;18/02/2023;AG003;264;Non;;28,35;Email;Réclamation;Non;Non;Oui;4;Non Renseigné
TCK20874;23/11/2023;AG004;246;Non;4;15,19;Téléphone;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK20875;21/08/2023;AG004;258;Non;4;50,65;Téléphone;Réclamation;Non;Non;Oui;;Comportement agent
TCK20876;04/02/2023;AG003;282;Oui;5;23,63;Téléphone;Réclamation;Oui;Oui;Oui;5;Non Renseigné
TCK20877;04/01/2023;AG002;240;Oui;3,5;53,58;Téléphone;Demande d'information;Oui;Non;Oui;10;Non Renseigné
TCK20878;17/03/2023;AG002;60;Oui;5;35,88;Téléphone;Changement d'offre;Oui;Non;Oui;;Non Renseigné
TCK20879;28/05/2023;AG003;252;Oui;;29,1;Téléphone;Facturation;Oui;Non;Oui;6;Non Renseigné
TCK20880;31/01/2023;AG005;162;Oui;4;59,85;Chat;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK20881;17/05/2023;AG005;288;Oui;1;31,28;Réseaux Sociaux;Changement d'offre;Non;Non;Oui;;Non Renseigné
TCK20882;21/10/2023;AG001;414;Non;2,5;28,19;Téléphone;Changement d'offre;Non;Non;Oui;;Non Renseigné
TCK20883;07/04/2023;AG006;168;Oui;4;51,66;Chat;Changement d'offre;Non;Oui;Oui;0;Délai de traitement
TCK20884;20/07/2023;AG003;462;Non;;15,37;Email;Litige paiement;Non;Non;Oui;7;Non Renseigné
TCK20885;22/07/2023;AG003;228;Non;4;52,31;Chat;Litige paiement;Non;Non;Non;6;Délai de traitement
TCK20886;02/01/2023;AG002;180;Oui;2;17,26;Chat;Facturation;Non;Non;Non;;Non Renseigné
TCK20887;13/02/2023;AG006;342;Non;4,5;25,81;Téléphone;Panne compteur;Oui;Non;Oui;8;Non Renseigné
TCK20888;04/10/2023;AG001;216;Oui;;29,86;Téléphone;Déménagement;Non;Non;Oui;9;Délai de traitement
TCK20889;15/09/2023;AG005;264;Oui;4;38,57;Email;Souscription contrat;Oui;Non;Oui;8;Non Renseigné
TCK20890;21/12/2023;AG007;270;Oui;3;50,96;Réseaux Sociaux;Demande d'information;Oui;Oui;Oui;6;Non Renseigné
TCK20891;14/08/2023;AG005;336;Oui;;37,36;Email;Panne compteur;Non;Non;Oui;3;Non Renseigné
TCK20892;22/02/2023;AG005;264;Oui;2;38,78;Téléphone;Résiliation;Oui;Non;Oui;6;Non Renseigné
TCK20893;29/05/2023;AG004;252;Oui;;57,53;Email;Panne compteur;Non;Non;Oui;9;Non Renseigné
TCK20894;05/09/2023;AG008;228;Non;;21,01;Réseaux Sociaux;Demande d'information;Oui;Non;Oui;;Non Renseigné
TCK20895;19/11/2023;AG007;324;Oui;2;20,06;Téléphone;Déménagement;Non;Non;Oui;9;Non Renseigné
TCK20896;14/06/2023;AG002;210;Oui;5;35,22;Chat;Souscription contrat;Non;Non;Oui;1;Non Renseigné
TCK20897;12/06/2023;AG007;414;Oui;5;33,22;Chat;Demande d'information;Oui;Oui;Non Renseigné;;Non Renseigné
TCK20898;24/09/2023;AG007;276;Oui;;11,52;Téléphone;Litige paiement;Oui;Oui;Oui;;Non Renseigné
TCK20899;05/01/2023;AG002;90;Non;2;16,59;Chat;Relevé compteur;Non;Non;Oui;3;Non Renseigné
TCK20900;05/02/2023;AG002;306;Non;;31,14;Téléphone;Demande d'information;Oui;Non;Non;;Non Renseigné
TCK20901;04/02/2023;AG005;324;Non;5;35,86;Email;Souscription contrat;Non;Non;Oui;9;Non Renseigné
TCK20902;24/06/2023;AG008;420;Oui;3;49,21;Email;Facturation;Non;Non;Oui;;Non Renseigné
TCK20903;29/07/2023;AG005;192;Non;;48,16;Téléphone;Facturation;Oui;Non;Oui;4;Non Renseigné
TCK20904;21/12/2023;AG007;174;Non;2,5;26,9;Réseaux Sociaux;Litige paiement;Non;Non;Oui;8;Non Renseigné
TCK20905;25/02/2023;AG002;342;Non;1,5;33,49;Réseaux Sociaux;Facturation;Non;Non;Non;;Non Renseigné
TCK20906;25/06/2023;AG005;396;Oui;;26,47;Réseaux Sociaux;Panne compteur;Non;Non;Oui;9;Non Renseigné
TCK20907;08/04/2023;AG002;186;Oui;;16,91;Téléphone;Réclamation;Oui;Non;Non;;Non Renseigné
TCK20908;30/09/2023;AG005;300;Oui;4,5;21,29;Chat;Facturation;Non;Oui;Oui;8;Non Renseigné
TCK20909;19/02/2023;AG001;264;Non;;40,61;Email;Changement d'offre;Non;Non;Oui;;Non Renseigné
TCK20910;04/03/2023;AG001;192;Non;4;34,39;Téléphone;Litige paiement;Non;Oui;Oui;7;Non Renseigné
TCK20911;22/02/2023;AG001;258;Oui;4;45,11;Chat;Réclamation;Non;Non;Oui;7;Non Renseigné
TCK20912;22/08/2023;AG003;390;Oui;2;24,45;Téléphone;Résiliation;Non;Oui;Oui;;Non Renseigné
TCK20913;05/04/2023;AG003;276;Non;2;14,31;Téléphone;Facturation;Non;Non;Oui;4;Non Renseigné
TCK20914;05/01/2023;AG006;252;Oui;;38,82;Chat;Souscription contrat;Non;Non;Oui;;Non Renseigné
TCK20915;24/01/2023;AG001;336;Oui;3;49,6;Chat;Souscription contrat;Oui;Non;Oui;;Non Renseigné
TCK20916;10/07/2023;AG004;396;Oui;2,5;16,77;Chat;Relevé compteur;Non;Non;Oui;8;Non Renseigné
TCK20917;28/07/2023;AG006;168;Oui;5;24,56;Téléphone;Déménagement;Non;Non;Non;2;Non Renseigné
TCK20918;26/11/2023;AG005;306;Oui;2,5;21,13;Email;Déménagement;Non;Non;Oui;5;Non Renseigné
TCK20919;21/03/2023;AG004;234;Oui;4,5;45,87;Téléphone;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK20920;05/11/2023;AG002;276;Oui;5;37;Email;Réclamation;Non;Non;Non;7;Non Renseigné
TCK20921;06/02/2023;AG005;342;Oui;2;33,05;Réseaux Sociaux;Relevé compteur;Oui;Oui;Oui;5;Non Renseigné
TCK20922;29/11/2023;AG005;240;Oui;2;40,14;Chat;Panne compteur;Non;Non;Oui;6;Non Renseigné
TCK20923;24/04/2023;AG005;54;Oui;;59,3;Téléphone;Souscription contrat;Non;Non;Non;;Comportement agent
TCK20924;07/09/2023;AG007;264;Oui;4;42,87;Chat;Relevé compteur;Oui;Oui;Oui;7;Non Renseigné
TCK20925;02/06/2023;AG005;378;Oui;4,5;54,75;Réseaux Sociaux;Déménagement;Non;Non;Oui;;Non Renseigné
TCK20926;27/05/2023;AG004;318;Non;2,5;30,79;Email;Déménagement;Oui;Non;Oui;5;Non Renseigné
TCK20927;04/12/2023;AG007;258;Non;;40,05;Réseaux Sociaux;Litige paiement;Non;Non;Non;0;Non Renseigné
TCK20928;14/02/2023;AG002;288;Non;3,5;22,23;Téléphone;Souscription contrat;Non;Non;Oui;2;Non Renseigné
TCK20929;28/08/2023;AG001;276;Oui;5;47,31;Réseaux Sociaux;Réclamation;Oui;Non;Oui;10;Non Renseigné
TCK20930;27/10/2023;AG005;84;Oui;4;48,83;Téléphone;Changement d'offre;Oui;Oui;Oui;;Non Renseigné
TCK20931;01/06/2023;AG006;288;Oui;2,5;37,61;Chat;Litige paiement;Non;Non;Oui;;Non Renseigné
TCK20932;16/12/2023;AG005;132;Non;2,5;34,06;Téléphone;Facturation;Oui;Non;Oui;9;Non Renseigné
TCK20933;03/03/2023;AG003;396;Oui;3,5;40,87;Téléphone;Changement d'offre;Non;Non;Non;8;Non Renseigné
TCK20934;05/01/2023;AG007;132;Non;2;58,08;Email;Déménagement;Oui;Non;Oui;7;Non Renseigné
TCK20935;24/01/2023;AG007;228;Oui;5;35,57;Chat;Déménagement;Oui;Non;Oui;;Non Renseigné
TCK20936;03/10/2023;AG007;204;Oui;;27,76;Chat;Panne compteur;Non;Oui;Oui;2;Non Renseigné
TCK20937;26/11/2023;AG004;438;Non;4;30,36;Email;Demande d'information;Non;Non;Oui;8;Non Renseigné
TCK20938;23/09/2023;AG008;390;Oui;4,5;37,17;Réseaux Sociaux;Souscription contrat;Oui;Non;Oui;9;Non Renseigné
TCK20939;27/01/2023;AG007;24;Oui;3,5;34,86;Chat;Litige paiement;Non;Non;Non;5;Non Renseigné
TCK20940;23/01/2023;AG002;270;Non;2;18,46;Réseaux Sociaux;Changement d'offre;Non;Non;Oui;8;Non Renseigné
TCK20941;22/06/2023;AG004;150;Oui;3,5;16,31;Téléphone;Déménagement;Non;Oui;Oui;10;Facturation incorrecte
TCK20942;23/07/2023;AG002;288;Oui;;42,97;Chat;Souscription contrat;Non;Non;Oui;10;Non Renseigné
TCK20943;20/08/2023;AG002;342;Non;4,5;30,09;Téléphone;Facturation;Non;Non;Oui;6;Non Renseigné
TCK20944;31/07/2023;AG006;294;Oui;4;48,46;Réseaux Sociaux;Résiliation;Non;Non;Oui;5;Facturation incorrecte
TCK20945;15/03/2023;AG003;348;Non;2;28,43;Email;Panne compteur;Oui;Non;Oui;5;Non Renseigné
TCK20946;16/01/2023;AG005;240;Oui;;23,55;Réseaux Sociaux;Facturation;Oui;Oui;Oui;;Non Renseigné
TCK20947;22/04/2023;AG008;300;Non;4;;Email;Déménagement;Non;Non;Oui;6;Non Renseigné
TCK20948;30/04/2023;AG004;162;Non;4;52,77;Chat;Facturation;Oui;Oui;Oui;8;Non Renseigné
TCK20949;11/02/2023;AG004;168;Oui;3;11,59;Réseaux Sociaux;Déménagement;Non;Non;Oui;6;Non Renseigné
TCK20950;25/04/2023;AG002;252;Non;5;19,99;Email;Résiliation;Non;Non;Non;;Non Renseigné
TCK20951;12/04/2023;AG007;234;Oui;;21,59;Réseaux Sociaux;Panne compteur;Oui;Non;Non;;Non Renseigné
