Reference_Dossier,Jour,Nom_Agent,Duree_Min,Dossier_Cloture,Note_Client,Prix_Prestation,Type_Contact,Objet,Traite,Repris,Conformite_Controle,NPS_Client,Est_Reclamation
DOS51117,45275,AGT-03,4.2,TRUE,4.0,37.43,Téléphone,Changement d'offre,FALSE,0,Conforme,,VRAI
DOS51118,45253,AGT-03,6.4,VRAI,3.0,47.94,Chat,Déménagement,FALSE,0,Conforme,8.0,VRAI
DOS51119,45238,AGT-03,5.9,FALSE,2.0,38.16,Téléphone,Changement d'offre,TRUE,0,Conforme,6.0,FAUX
DOS51120,44995,AGT-03,5.3,FALSE,5.0,45.06,Courrier,Relevé compteur,TRUE,0,Conforme,8.0,FAUX
DOS51121,44970,AGT-25,0.3,FAUX,,49.73,Courrier,Facturation,TRUE,0,,8.0,VRAI
DOS51122,45060,AGT-03,4.7,FAUX,4.0,45.37,Email,Relevé compteur,FALSE,0,Conforme,,FAUX
DOS51123,44959,AGT-03,3.5,FALSE,,30.56,Chat,Demande d'information,TRUE,0,Conforme,,FAUX
DOS51124,45196,AGT-07,3.4,FAUX,4.0,-37.92,Téléphone,Résiliation,FALSE,0,,8.0,FAUX
DOS51125,45268,AGT-25,1.7,VRAI,4.0,54.99,Email,Litige paiement,FALSE,0,Conforme,10.0,FAUX
DOS51126,45132,AGT-08,2.3,VRAI,5.0,19.0,Chat,Panne compteur,TRUE,0,Conforme,,VRAI
DOS51127,45006,AGT-19,5.1,VRAI,5.0,13.82,Chat,Litige paiement,TRUE,0,Conforme,,FAUX
DOS51128,45160,AGT-07,8.5,VRAI,,20.83,Chat,Relevé compteur,TRUE,0,Conforme,,FAUX
DOS51129,45041,AGT-12,9.6,TRUE,,41.9,Téléphone,Souscription contrat,TRUE,0,NC,9.0,VRAI
DOS51130,45149,AGT-12,3.4,FAUX,2.0,26.8,Courrier,Réclamation,FALSE,0,,6.0,FAUX
DOS51131,45058,AGT-08,7.0,FAUX,5.0,54.59,Téléphone,Souscription contrat,FALSE,0,Non Conforme,6.0,FAUX
DOS51132,45104,AGT-25,7.9,FAUX,,31.47,Email,Panne compteur,TRUE,0,NC,,FAUX
DOS51133,45016,AGT-08,3.9,TRUE,3.0,46.11,Email,Changement d'offre,TRUE,0,Conforme,,FAUX
DOS51134,44938,AGT-03,6.6,VRAI,5.0,48.76,Courrier,Réclamation,FALSE,0,Conforme,2.0,VRAI
DOS51135,45009,AGT-11,7.5,TRUE,4.0,52.39,Chat,Réclamation,FALSE,0,Conforme,10.0,VRAI
DOS51136,45204,AGT-07,2.2,FAUX,4.0,29.14,Email,Facturation,FALSE,0,Conforme,,FAUX
DOS51137,45083,AGT-03,6.1,VRAI,4.0,44.61,Chat,Réclamation,FALSE,0,Conforme,,FAUX
DOS51138,44969,AGT-11,3.1,FAUX,2.0,14.2,Email,Changement d'offre,FALSE,0,Non Conforme,7.0,FAUX
DOS51139,44963,AGT-12,6.2,FALSE,4.0,41.37,Téléphone,Réclamation,FALSE,0,Non Conforme,,VRAI
DOS51140,45246,AGT-08,5.2,VRAI,5.0,44.11,Téléphone,Souscription contrat,TRUE,0,Conforme,,FAUX
DOS51141,45084,AGT-08,1.9,TRUE,5.0,36.19,Chat,Résiliation,TRUE,0,NC,7.0,VRAI
DOS51142,45056,AGT-03,3.8,TRUE,4.0,36.31,Chat,Facturation,TRUE,0,Non Conforme,,FAUX
DOS51143,44944,AGT-03,3.5,FAUX,5.0,33.67,Chat,Litige paiement,FALSE,0,Conforme,9.0,FAUX
DOS51144,45054,AGT-25,7.4,TRUE,5.0,-48.5,Chat,Changement d'offre,TRUE,0,Conforme,4.0,VRAI
DOS51145,45030,AGT-12,5.0,TRUE,3.0,34.0,Téléphone,Facturation,TRUE,0,Conforme,,VRAI
DOS51146,44990,AGT-11,3.4,TRUE,4.0,41.6,Chat,Souscription contrat,FALSE,0,Conforme,8.0,FAUX
DOS51147,45094,AGT-07,6.4,VRAI,,23.71,Chat,Déménagement,TRUE,0,Conforme,10.0,VRAI
DOS51148,44980,AGT-25,4.6,TRUE,4.0,49.89,Téléphone,Relevé compteur,TRUE,0,Conforme,,VRAI
DOS51149,45221,AGT-11,5.6,VRAI,,25.08,Chat,Souscription contrat,FALSE,0,Conforme,,VRAI
DOS51150,45080,AGT-12,4.9,TRUE,5.0,27.75,Email,Panne compteur,TRUE,0,Conforme,8.0,FAUX
DOS51151,45133,AGT-03,9.5,FALSE,5.0,39.75,Chat,Panne compteur,TRUE,0,Conforme,,VRAI
DOS51152,44944,AGT-11,5.6,FALSE,4.0,46.71,Chat,Déménagement,TRUE,0,Conforme,,FAUX
DOS51153,44968,AGT-11,6.7,TRUE,4.0,28.51,Email,Réclamation,FALSE,0,NC,,FAUX
DOS51154,45069,AGT-07,7.4,FALSE,5.0,29.84,Courrier,Demande d'information,TRUE,0,Conforme,8.0,VRAI
DOS51155,44979,AGT-08,5.0,FAUX,5.0,34.99,Courrier,Demande d'information,TRUE,0,Conforme,,VRAI
DOS51156,45249,AGT-07,7.9,TRUE,5.0,37.05,Email,Souscription contrat,FALSE,0,Conforme,6.0,FAUX
DOS51157,45184,AGT-19,7.0,FAUX,,18.16,Courrier,Facturation,TRUE,0,Non Conforme,9.0,FAUX
DOS51158,45057,AGT-11,1.1,TRUE,3.0,33.31,Chat,Relevé compteur,FALSE,0,Conforme,10.0,FAUX
DOS51159,44965,AGT-11,3.7,FALSE,4.0,49.42,Chat,Souscription contrat,TRUE,0,Conforme,,VRAI
DOS51160,45171,AGT-11,5.1,FAUX,3.0,50.28,Téléphone,Litige paiement,FALSE,1,Conforme,6.0,VRAI
DOS51161,45081,AGT-07,5.3,TRUE,4.0,32.29,Email,Souscription contrat,FALSE,0,Conforme,,VRAI
DOS51162,45277,AGT-12,4.0,VRAI,5.0,40.84,Email,Déménagement,FALSE,0,Conforme,9.0,VRAI
DOS51163,45227,AGT-25,6.0,FAUX,3.0,22.16,Téléphone,Changement d'offre,TRUE,0,NC,1.0,FAUX
DOS51164,45102,AGT-07,4.6,VRAI,2.0,18.52,Email,Déménagement,TRUE,0,Non Conforme,,FAUX
DOS51165,44985,AGT-07,5.1,FALSE,5.0,15.96,Courrier,Litige paiement,TRUE,0,,7.0,FAUX
DOS51166,45213,AGT-19,4.5,FALSE,5.0,41.75,Chat,Déménagement,TRUE,0,Conforme,3.0,FAUX
DOS51167,45213,AGT-07,4.7,TRUE,4.0,13.25,Courrier,Relevé compteur,FALSE,0,Conforme,8.0,FAUX
DOS51168,45208,AGT-19,3.2,FAUX,5.0,52.64,Chat,Résiliation,FALSE,1,,6.0,VRAI
DOS51169,45239,AGT-11,5.9,FAUX,2.0,52.12,Chat,Litige paiement,TRUE,0,Conforme,,FAUX
DOS51170,45225,AGT-08,6.3,TRUE,4.0,13.2,Courrier,Résiliation,FALSE,0,Conforme,10.0,FAUX
DOS51171,45139,AGT-11,2.5,VRAI,4.0,52.07,Téléphone,Changement d'offre,TRUE,0,Conforme,9.0,FAUX
DOS51172,45029,AGT-19,4.0,VRAI,5.0,26.73,Email,Déménagement,TRUE,0,Conforme,8.0,FAUX
DOS51173,45218,AGT-12,5.3,TRUE,5.0,15.3,Courrier,Panne compteur,FALSE,0,Conforme,6.0,FAUX
DOS51174,45244,AGT-12,8.4,FALSE,4.0,32.21,Courrier,Relevé compteur,TRUE,0,Conforme,,VRAI
DOS51175,45129,AGT-12,3.2,VRAI,4.0,28.5,Email,Réclamation,TRUE,0,Conforme,,VRAI
DOS51176,44944,AGT-25,4.5,TRUE,5.0,16.31,Courrier,Résiliation,FALSE,0,,,VRAI
DOS51177,45010,AGT-03,4.2,TRUE,5.0,46.72,Chat,Réclamation,FALSE,0,NC,5.0,FAUX
DOS51178,45205,AGT-08,5.7,VRAI,4.0,26.74,Email,Relevé compteur,TRUE,0,Conforme,9.0,VRAI
DOS51179,45273,AGT-07,3.1,FAUX,2.0,21.72,Courrier,Facturation,FALSE,0,Conforme,4.0,VRAI
DOS51180,45222,AGT-25,3.9,TRUE,5.0,29.21,Téléphone,Changement d'offre,FALSE,1,Conforme,,FAUX
DOS51181,45055,AGT-25,9.4,FALSE,3.0,37.49,Téléphone,Panne compteur,FALSE,1,,9.0,VRAI
DOS51182,44976,AGT-08,1.3,FAUX,4.0,36.04,Chat,Litige paiement,TRUE,0,NC,9.0,FAUX
DOS51183,45103,AGT-11,5.0,FAUX,,40.79,Courrier,Litige paiement,FALSE,0,Conforme,,VRAI
DOS51184,44994,AGT-07,5.1,FALSE,1.0,14.48,Email,Litige paiement,FALSE,1,,9.0,VRAI
DOS51185,45007,AGT-08,0.0,VRAI,4.0,20.02,Email,Résiliation,TRUE,1,Conforme,,VRAI
DOS51186,45189,AGT-12,0.0,FAUX,,49.96,Courrier,Réclamation,FALSE,0,,,FAUX
DOS51187,45169,AGT-07,5.6,FALSE,5.0,15.01,Chat,Demande d'information,TRUE,0,Conforme,,FAUX
DOS51188,45267,AGT-25,8.7,TRUE,4.0,18.32,Chat,Litige paiement,FALSE,0,Conforme,8.0,FAUX
DOS51189,44939,AGT-03,0.0,FALSE,1.0,44.91,Téléphone,Facturation,FALSE,0,Conforme,6.0,FAUX
DOS51190,45208,AGT-11,6.0,FALSE,,12.36,Email,Litige paiement,TRUE,0,NC,9.0,VRAI
DOS51191,45209,AGT-19,5.7,VRAI,2.0,21.32,Courrier,Relevé compteur,FALSE,0,Conforme,10.0,FAUX
DOS51192,45136,AGT-25,6.2,TRUE,4.0,50.46,Chat,Résiliation,FALSE,0,Conforme,6.0,FAUX
DOS51193,45157,AGT-08,7.2,VRAI,2.0,14.46,Courrier,Déménagement,FALSE,0,Conforme,8.0,FAUX
DOS51194,45106,AGT-19,8.0,FALSE,5.0,13.53,Courrier,Souscription contrat,FALSE,0,NC,4.0,FAUX
DOS51195,45147,AGT-07,9.1,FALSE,,34.08,Email,Demande d'information,TRUE,0,NC,9.0,FAUX
DOS51196,45222,AGT-08,2.7,FAUX,4.0,23.75,Chat,Résiliation,FALSE,0,NC,7.0,VRAI
DOS51197,45274,AGT-11,6.1,VRAI,4.0,39.53,Email,Changement d'offre,TRUE,1,Conforme,10.0,VRAI
DOS51198,44929,AGT-11,7.5,VRAI,4.0,26.72,Chat,Litige paiement,TRUE,0,Conforme,,VRAI
DOS51199,44967,AGT-07,5.0,FALSE,4.0,23.47,Téléphone,Souscription contrat,FALSE,0,,,VRAI
DOS51200,45255,AGT-25,3.3,FAUX,3.0,47.23,Chat,Résiliation,FALSE,1,Conforme,8.0,FAUX
DOS51201,45012,AGT-11,3.3,TRUE,5.0,42.56,Téléphone,Changement d'offre,FALSE,0,Conforme,10.0,VRAI
DOS51202,45013,AGT-25,8.6,FAUX,,54.98,Téléphone,Résiliation,TRUE,0,Conforme,7.0,FAUX
DOS51203,45291,AGT-25,3.8,VRAI,,42.54,Chat,Litige paiement,TRUE,0,Conforme,,FAUX
DOS51204,45109,AGT-07,5.9,FAUX,3.0,48.58,Téléphone,Panne compteur,TRUE,0,,8.0,FAUX
DOS51205,44967,AGT-12,3.9,FAUX,2.0,53.04,Email,Changement d'offre,FALSE,0,Conforme,8.0,FAUX
DOS51206,45087,AGT-03,5.2,VRAI,3.0,41.26,Chat,Panne compteur,TRUE,0,Conforme,7.0,FAUX
DOS51207,45062,AGT-07,2.2,FAUX,,22.64,Chat,Litige paiement,FALSE,0,Conforme,10.0,VRAI
DOS51208,45221,AGT-07,2.2,FALSE,5.0,26.34,Téléphone,Panne compteur,TRUE,0,Conforme,6.0,VRAI
DOS51209,45206,AGT-08,6.4,FALSE,4.0,30.99,Chat,Litige paiement,FALSE,0,,8.0,VRAI
DOS51210,45045,AGT-19,0.1,VRAI,4.0,33.21,Courrier,Facturation,TRUE,0,Conforme,,FAUX
DOS51211,45042,AGT-12,8.1,TRUE,4.0,24.84,Chat,Relevé compteur,TRUE,1,Non Conforme,7.0,FAUX
DOS51212,45076,AGT-03,5.9,FALSE,5.0,45.8,Email,Réclamation,FALSE,0,Non Conforme,3.0,VRAI
DOS51213,45264,AGT-03,2.6,TRUE,5.0,19.28,Courrier,Litige paiement,TRUE,0,Conforme,,VRAI
DOS51214,44933,AGT-03,5.8,TRUE,5.0,25.12,Courrier,Relevé compteur,FALSE,0,Conforme,,VRAI
DOS51215,45245,AGT-12,4.3,TRUE,3.0,52.91,Téléphone,Résiliation,TRUE,0,Conforme,4.0,VRAI
DOS51216,45187,AGT-25,3.3,FAUX,3.0,24.45,Chat,Relevé compteur,TRUE,0,Conforme,10.0,VRAI
DOS51217,45018,AGT-03,7.6,VRAI,4.0,34.52,Email,Changement d'offre,TRUE,0,Conforme,,FAUX
DOS51218,45271,AGT-08,6.2,FALSE,4.0,34.1,Email,Déménagement,TRUE,0,NC,,VRAI
DOS51219,44985,AGT-08,4.0,FAUX,5.0,12.45,Email,Litige paiement,FALSE,0,Conforme,,VRAI
DOS51220,45052,AGT-08,3.6,VRAI,4.0,33.97,Courrier,Déménagement,FALSE,0,Conforme,,FAUX
DOS51221,45190,AGT-19,8.8,FAUX,,21.21,Courrier,Litige paiement,TRUE,0,Conforme,,VRAI
DOS51222,45006,AGT-25,6.0,TRUE,5.0,15.16,Courrier,Facturation,FALSE,0,,10.0,VRAI
DOS51223,44960,AGT-25,5.3,TRUE,,24.21,Téléphone,Demande d'information,FALSE,0,Conforme,,FAUX
DOS51224,44977,AGT-19,3.6,FAUX,2.0,28.28,Email,Souscription contrat,TRUE,0,Conforme,,FAUX
DOS51225,45071,AGT-12,3.6,TRUE,4.0,47.18,Chat,Changement d'offre,FALSE,0,Conforme,5.0,FAUX
DOS51226,44959,AGT-08,9.5,FALSE,4.0,34.44,Téléphone,Résiliation,TRUE,0,Conforme,4.0,VRAI
DOS51227,45043,AGT-25,6.5,FALSE,5.0,30.67,Email,Panne compteur,FALSE,0,Conforme,6.0,VRAI
DOS51228,45126,AGT-11,5.1,FALSE,5.0,29.25,Courrier,Réclamation,TRUE,0,Conforme,,FAUX
DOS51229,45227,AGT-07,2.4,TRUE,4.0,46.21,Courrier,Panne compteur,FALSE,0,Conforme,10.0,FAUX
DOS51230,45179,AGT-12,4.2,FAUX,5.0,15.81,Email,Relevé compteur,TRUE,0,Conforme,4.0,VRAI
DOS51231,45270,AGT-12,6.0,VRAI,3.0,51.05,Téléphone,Demande d'information,FALSE,0,,,VRAI
DOS51232,44991,AGT-07,7.5,FALSE,5.0,14.5,Email,Relevé compteur,FALSE,0,Conforme,,FAUX
DOS51233,44953,AGT-07,0.0,VRAI,1.0,34.64,Email,Facturation,FALSE,0,Conforme,9.0,VRAI
DOS51234,45062,AGT-07,7.5,FAUX,5.0,16.2,Chat,Panne compteur,FALSE,0,Conforme,6.0,FAUX
DOS51235,45121,AGT-19,5.4,FAUX,3.0,22.34,Email,Déménagement,FALSE,0,Conforme,9.0,VRAI
DOS51236,45082,AGT-11,7.3,VRAI,5.0,52.37,Chat,Demande d'information,TRUE,1,NC,,FAUX
DOS51237,45029,AGT-12,4.7,TRUE,3.0,54.69,Téléphone,Résiliation,TRUE,1,Conforme,1.0,FAUX
DOS51238,45002,AGT-03,7.3,FAUX,4.0,50.38,Téléphone,Résiliation,FALSE,0,Conforme,9.0,FAUX
DOS51239,45009,AGT-07,4.3,FAUX,3.0,20.03,Email,Panne compteur,TRUE,0,Non Conforme,,FAUX
DOS51240,45004,AGT-03,6.6,TRUE,4.0,31.94,Chat,Réclamation,FALSE,0,Conforme,,VRAI
DOS51241,45105,AGT-19,5.6,VRAI,4.0,16.45,Courrier,Litige paiement,TRUE,0,Conforme,,VRAI
DOS51242,45212,AGT-03,0.8,TRUE,5.0,36.84,Téléphone,Déménagement,FALSE,0,Conforme,,VRAI
DOS51243,45033,AGT-03,3.7,FALSE,4.0,30.86,Email,Résiliation,FALSE,0,,8.0,VRAI
DOS51244,45020,AGT-19,0.0,FAUX,4.0,53.05,Téléphone,Relevé compteur,TRUE,0,Conforme,10.0,VRAI
DOS51245,45169,AGT-08,0.0,FAUX,,18.7,Courrier,Facturation,TRUE,1,Non Conforme,9.0,VRAI
DOS51246,45125,AGT-12,6.2,FALSE,5.0,23.22,Chat,Réclamation,TRUE,0,Conforme,10.0,VRAI
DOS51247,45122,AGT-11,4.2,FALSE,5.0,46.37,Courrier,Souscription contrat,FALSE,0,Conforme,1.0,VRAI
DOS51248,44990,AGT-25,2.4,VRAI,4.0,44.59,Téléphone,Facturation,TRUE,0,Conforme,7.0,VRAI
DOS51249,45236,AGT-12,5.4,VRAI,4.0,39.57,Chat,Résiliation,TRUE,0,Conforme,6.0,VRAI
DOS51250,45089,AGT-25,6.2,FALSE,4.0,39.59,Téléphone,Demande d'information,FALSE,0,Conforme,8.0,VRAI
DOS51251,45026,AGT-11,4.1,TRUE,3.0,40.76,Chat,Résiliation,FALSE,0,Conforme,,VRAI
DOS51252,45034,AGT-08,5.7,TRUE,,-32.04,Courrier,Changement d'offre,FALSE,0,,,FAUX
DOS51253,45235,AGT-08,7.6,FAUX,4.0,39.38,Chat,Résiliation,TRUE,0,Conforme,10.0,FAUX
DOS51254,45011,AGT-07,3.4,FAUX,3.0,38.51,Courrier,Réclamation,FALSE,0,Conforme,6.0,FAUX
DOS51255,45118,AGT-08,4.1,FAUX,4.0,22.06,Chat,Panne compteur,FALSE,0,Non Conforme,,VRAI
DOS51256,45067,AGT-07,2.0,TRUE,5.0,44.35,Téléphone,Relevé compteur,TRUE,1,,6.0,FAUX
DOS51257,45196,AGT-03,7.7,FALSE,5.0,28.13,Email,Panne compteur,FALSE,0,NC,,FAUX
DOS51258,45069,AGT-25,0.1,FALSE,4.0,39.97,Courrier,Demande d'information,FALSE,1,,,VRAI
DOS51259,45282,AGT-08,4.4,TRUE,,27.31,Téléphone,Réclamation,TRUE,0,Conforme,9.0,VRAI
DOS51260,45073,AGT-19,8.6,VRAI,,43.91,Courrier,Résiliation,FALSE,0,NC,9.0,VRAI
DOS51261,45127,AGT-07,0.5,FALSE,,41.93,Téléphone,Changement d'offre,TRUE,0,NC,,FAUX
DOS51262,45136,AGT-25,5.9,VRAI,4.0,54.91,Courrier,Panne compteur,TRUE,0,Conforme,8.0,FAUX
DOS51263,45044,AGT-19,6.4,FAUX,4.0,26.99,Email,Changement d'offre,TRUE,0,Conforme,,VRAI
DOS51264,45040,AGT-12,6.2,TRUE,5.0,41.73,Chat,Changement d'offre,TRUE,0,Conforme,4.0,VRAI
DOS51265,45093,AGT-11,6.9,VRAI,5.0,26.01,Téléphone,Souscription contrat,FALSE,0,Conforme,3.0,VRAI
DOS51266,45051,AGT-12,5.6,TRUE,4.0,21.4,Téléphone,Facturation,FALSE,0,Conforme,9.0,VRAI
DOS51267,45017,AGT-11,5.5,FALSE,3.0,38.9,Chat,Panne compteur,TRUE,1,Conforme,10.0,VRAI
DOS51268,45123,AGT-08,2.1,FAUX,5.0,28.42,Courrier,Résiliation,FALSE,0,Conforme,7.0,VRAI
DOS51269,45267,AGT-19,5.0,FAUX,5.0,40.12,Email,Relevé compteur,FALSE,0,Conforme,,FAUX
DOS51270,45178,AGT-19,5.6,TRUE,,52.04,Chat,Demande d'information,FALSE,0,Conforme,,VRAI
DOS51271,45076,AGT-03,3.8,FAUX,3.0,48.57,Courrier,Relevé compteur,FALSE,0,Conforme,,FAUX
DOS51272,45026,AGT-19,3.5,VRAI,3.0,12.53,Téléphone,Changement d'offre,FALSE,0,NC,8.0,VRAI
DOS51273,44927,AGT-07,0.0,FAUX,5.0,19.37,Courrier,Relevé compteur,FALSE,0,Conforme,10.0,FAUX
DOS51274,45000,AGT-08,6.7,FAUX,5.0,37.2,Chat,Déménagement,TRUE,0,Conforme,,FAUX
DOS51275,45077,AGT-11,3.6,TRUE,3.0,45.66,Email,Déménagement,FALSE,0,Conforme,,VRAI
DOS51276,45085,AGT-12,4.7,FAUX,,35.8,Email,Demande d'information,FALSE,0,Conforme,,FAUX
DOS51277,45277,AGT-08,5.9,TRUE,5.0,39.7,Email,Relevé compteur,FALSE,0,Conforme,,FAUX
DOS51278,45173,AGT-12,3.8,FAUX,5.0,52.3,Chat,Demande d'information,TRUE,0,Conforme,,FAUX
DOS51279,45118,AGT-07,5.2,FALSE,4.0,37.21,Courrier,Litige paiement,TRUE,1,Conforme,7.0,VRAI
DOS51280,45160,AGT-11,5.7,FAUX,1.0,47.89,Chat,Changement d'offre,FALSE,0,Non Conforme,9.0,VRAI
DOS51281,45195,AGT-12,9.0,FAUX,3.0,13.42,Téléphone,Réclamation,TRUE,0,,,FAUX
DOS51282,45029,AGT-11,4.7,VRAI,,15.29,Courrier,Demande d'information,TRUE,0,Conforme,9.0,VRAI
DOS51283,45254,AGT-19,1.7,VRAI,3.0,42.35,Email,Souscription contrat,FALSE,0,Conforme,,VRAI
DOS51284,45250,AGT-11,2.2,TRUE,,12.15,Email,Souscription contrat,FALSE,0,Conforme,10.0,VRAI
DOS51285,45095,AGT-07,3.8,FAUX,5.0,42.95,Courrier,Panne compteur,TRUE,0,Non Conforme,8.0,VRAI
DOS51286,45098,AGT-11,4.5,FAUX,2.0,36.26,Chat,Panne compteur,FALSE,1,NC,,VRAI
DOS51287,45063,AGT-08,7.5,FAUX,4.0,21.79,Chat,Panne compteur,FALSE,0,Conforme,,FAUX
DOS51288,45019,AGT-25,9.6,FALSE,1.0,51.48,Téléphone,Déménagement,FALSE,0,,,FAUX
DOS51289,44989,AGT-08,4.9,FAUX,3.0,28.4,Chat,Souscription contrat,FALSE,0,NC,5.0,VRAI
DOS51290,45193,AGT-19,6.2,FAUX,2.0,51.86,Téléphone,Changement d'offre,FALSE,0,Conforme,4.0,FAUX
DOS51291,44966,AGT-12,8.0,FALSE,4.0,29.13,Courrier,Résiliation,TRUE,0,Conforme,,VRAI
DOS51292,44949,AGT-03,6.6,FALSE,5.0,14.12,Chat,Déménagement,FALSE,0,Conforme,6.0,VRAI
DOS51293,45267,AGT-03,4.5,FAUX,1.0,17.86,Email,Panne compteur,FALSE,1,Non Conforme,,FAUX
DOS51294,45044,AGT-08,5.0,FAUX,5.0,29.27,Chat,Réclamation,TRUE,0,NC,,VRAI
DOS51295,45053,AGT-19,5.2,TRUE,,20.03,Email,Litige paiement,TRUE,1,Conforme,,VRAI
DOS51296,45034,AGT-03,8.2,FAUX,5.0,32.96,Téléphone,Réclamation,FALSE,0,Conforme,7.0,VRAI
DOS51297,45005,AGT-03,7.3,VRAI,3.0,13.74,Courrier,Réclamation,TRUE,1,,,FAUX
DOS51298,44977,AGT-07,7.1,FALSE,5.0,42.97,Téléphone,Demande d'information,TRUE,0,Conforme,9.0,FAUX
DOS51299,44969,AGT-11,6.1,VRAI,3.0,47.69,Téléphone,Déménagement,FALSE,0,,8.0,FAUX
DOS51300,45256,AGT-08,5.6,FAUX,3.0,25.85,Courrier,Facturation,FALSE,0,NC,,FAUX
DOS51301,45050,AGT-03,4.9,VRAI,4.0,12.58,Chat,Réclamation,TRUE,0,Conforme,,VRAI
DOS51302,44987,AGT-08,2.8,VRAI,3.0,22.83,Téléphone,Demande d'information,FALSE,0,NC,,FAUX
DOS51303,44941,AGT-11,6.6,TRUE,5.0,32.06,Courrier,Facturation,FALSE,0,NC,9.0,FAUX
DOS51304,44967,AGT-12,4.1,TRUE,5.0,46.77,Téléphone,Réclamation,TRUE,0,Non Conforme,3.0,FAUX
DOS51305,44930,AGT-19,6.9,FALSE,2.0,51.57,Téléphone,Souscription contrat,TRUE,0,Conforme,,FAUX
DOS51306,45098,AGT-08,1.4,FALSE,4.0,46.5,Email,Relevé compteur,FALSE,0,Conforme,9.0,FAUX
DOS51307,45000,AGT-08,3.1,FALSE,4.0,34.77,Email,Souscription contrat,FALSE,1,Conforme,10.0,VRAI
DOS51308,45264,AGT-11,7.2,VRAI,4.0,18.57,Email,Litige paiement,FALSE,1,Conforme,,VRAI
DOS51309,45270,AGT-08,8.2,TRUE,5.0,48.33,Téléphone,Déménagement,TRUE,1,Non Conforme,8.0,FAUX
DOS51310,44984,AGT-12,6.9,FALSE,3.0,24.24,Courrier,Changement d'offre,FALSE,0,Conforme,10.0,VRAI
DOS51311,45158,AGT-11,3.4,VRAI,4.0,25.66,Email,Litige paiement,FALSE,0,Non Conforme,,FAUX
DOS51312,45002,AGT-19,7.4,TRUE,5.0,35.94,Chat,Relevé compteur,FALSE,0,Non Conforme,,VRAI
DOS51313,44953,AGT-25,3.5,FAUX,3.0,49.97,Courrier,Demande d'information,TRUE,1,Conforme,,VRAI
DOS51314,45095,AGT-19,7.4,FALSE,3.0,44.38,Courrier,Facturation,FALSE,0,Conforme,,FAUX
DOS51315,45175,AGT-03,3.0,FAUX,3.0,18.51,Courrier,Souscription contrat,TRUE,0,Conforme,9.0,VRAI
DOS51316,45123,AGT-08,4.3,FAUX,4.0,27.29,Courrier,Litige paiement,TRUE,0,Conforme,10.0,VRAI
DOS51317,45011,AGT-07,0.2,FALSE,5.0,25.85,Courrier,Demande d'information,TRUE,0,Conforme,,FAUX
DOS51318,45240,AGT-25,3.1,FAUX,5.0,42.5,Téléphone,Litige paiement,TRUE,0,Conforme,,FAUX
DOS51319,45291,AGT-12,6.6,FALSE,1.0,52.21,Courrier,Relevé compteur,TRUE,0,Conforme,6.0,FAUX
DOS51320,44933,AGT-03,9.2,FALSE,5.0,14.96,Courrier,Litige paiement,FALSE,0,Conforme,,VRAI
DOS51321,44973,AGT-07,7.6,TRUE,5.0,49.17,Téléphone,Demande d'information,TRUE,0,Conforme,7.0,FAUX
DOS51322,44998,AGT-19,6.8,FALSE,5.0,54.1,Email,Déménagement,FALSE,0,Conforme,6.0,VRAI
DOS51323,45186,AGT-19,2.2,TRUE,3.0,37.61,Email,Réclamation,TRUE,0,Conforme,7.0,VRAI
DOS51324,45266,AGT-07,4.4,FALSE,4.0,14.6,Téléphone,Déménagement,TRUE,0,Conforme,,VRAI
DOS51325,44977,AGT-03,8.6,TRUE,4.0,46.3,Email,Facturation,TRUE,1,Non Conforme,,VRAI
DOS51326,45190,AGT-07,5.3,TRUE,,37.68,Chat,Réclamation,FALSE,0,NC,,FAUX
DOS51327,45149,AGT-11,2.7,FAUX,5.0,31.67,Courrier,Changement d'offre,TRUE,0,Conforme,9.0,VRAI
DOS51328,44936,AGT-03,4.4,FALSE,4.0,25.39,Chat,Facturation,FALSE,0,Conforme,8.0,FAUX
DOS51329,45285,AGT-25,1.0,FALSE,3.0,30.84,Téléphone,Souscription contrat,FALSE,0,NC,10.0,VRAI
DOS51330,45256,AGT-11,7.0,TRUE,5.0,22.23,Chat,Facturation,FALSE,0,Conforme,6.0,FAUX
DOS51331,44945,AGT-11,1.3,TRUE,4.0,54.51,Courrier,Litige paiement,FALSE,0,Conforme,,VRAI
DOS51332,45042,AGT-12,2.4,VRAI,3.0,32.51,Email,Résiliation,TRUE,1,Conforme,7.0,FAUX
DOS51333,45036,AGT-19,5.2,FAUX,4.0,49.26,Téléphone,Souscription contrat,TRUE,0,Conforme,,FAUX
DOS51334,45282,AGT-12,2.7,FALSE,4.0,47.15,Email,Demande d'information,FALSE,0,Conforme,,VRAI
DOS51335,45247,AGT-12,5.6,TRUE,4.0,27.86,Chat,Déménagement,TRUE,0,Conforme,,VRAI
DOS51336,44941,AGT-12,6.9,FALSE,2.0,39.46,Courrier,Déménagement,TRUE,0,Conforme,,VRAI
DOS51337,45219,AGT-11,4.1,FAUX,5.0,50.63,Téléphone,Réclamation,TRUE,0,Conforme,,FAUX
DOS51338,45284,AGT-25,7.9,FAUX,5.0,47.97,Courrier,Réclamation,TRUE,0,Non Conforme,,FAUX
DOS51339,44971,AGT-03,6.7,TRUE,4.0,14.35,Chat,Souscription contrat,FALSE,0,Conforme,,VRAI
